unique_id,cateogry_name,brand,product_name,Country_of_production,regular_price,diet_tags,diet_attributes,pack_size,package_type,weight,ingredients,price_per_unit,images,nutrition,manufacturersAddress,Phone_no,address,email,variety,breadcrumbs,pdp_url,describition,Unit_of_Measure,competitor_name
00-405006,Gartengemüse,Ja! Natürlich,Ja! Natürlich Mini Paprika,Österreich,2.79,"pp-veget,gs-bio,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",150g,Tasse,0.155,,18.6,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-405006-986745669-m5q5BVYx.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-mini-paprika-00405006,"Mini Paprika schmecken angenehm süßlich und aromatisch. Der Mini Paprika Mix von Ja! Natürlich ist durch seine Snackgröße perfekt für die Jause. regionales Gemüse, nach strengen biologischen Richtlinien angebaut und ohne Gentechnik kultiviert, gelbe, orange und rote Mini Paprika Klasse I Die Ja! Natürlich Bio-Mini-Paprika kommen aus dem Seewinkel. Dort werden sie gemäß der EU-Bio-Verordnung ohne Einsatz von Pestiziden und garantiert gentechnikfrei kultiviert. Durch die kleine, mundgerechte Form und ihre rote, gelbe oder orange Farbe sind die Bio-Mini-Paprika ein perfekter Snack für Groß und Klein, nachhaltig verpackt im Karton im Ja! Natürlich Kinderdesign.",kg,Billa
00-682119,Gartengemüse,Da komm ich her!,Da komm ich her! Weisskraut geteilt,Österreich,1.61,"kuehlung,pp-vegan,homecountry",,1kg,Kilo,1.0,,1.61,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-682119-1051476770-3qaCd4oG.jpg,,"Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-weisskraut-geteilt-00682119,,kg,Billa
00-917691,Gartengemüse,Ja! Natürlich,Ja! Natürlich Peterwurzen,Österreich,2.37,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",300g,Tasse,0.32,,7.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-917691-1838002098-lf4uak9H.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-peterwurzen-00917691,"Die Ja! Natürlich Bio-Petersilienwurzel sieht der Bio-Pastinake ähnlich, schmeckt jedoch etwas intensiver. Der leicht süßliche Geschmack bleibt beim Kochen erhalten. Als Bestandteil von Suppengemüse, ist die Bio-Peterwurzen zum Würzen von Suppen und Eintöpfen geeignet.",kg,Billa
00-89802,Gartengemüse,,Kohl,Österreich,1.89,"homecountry,pp-vegan,pp-veget",,1stk,Stück,0.9,,1.89,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89802-018307720-d22D2OcH.jpg,"Energie: 22.0 kcal, Energie: 91.0 kJ, Fett: 0.365 g, davon gesättigte Fettsäuren: 0.056 g, Kohlenhydrate: 1.712 g, davon Zucker: 0.428 g, Eiweiß: 2.74 g, Salz: 0.018 g",,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/kohl-0089802,,Stk,Billa
00-298684,Gartengemüse,Die Grillerei,Die Grillerei Grillmais,Österreich,2.29,"pp-veget,pp-lakto,pp-vegan,pp-glutenfr,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",450g,Packung,0.45,"Zutaten: Maiskolben.
",5.09,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-298684-0168408300-0QND9bbq.jpg,"Energie: 101.0 kcal, Energie: 424.0 kJ, Fett: 1.9 g, davon gesättigte Fettsäuren: 0.2 g, Kohlenhydrate: 16.4 g, davon Zucker: 1.4 g, Eiweiß: 3.1 g, Salz: 0.0 g",,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/die-grillerei-grillmais-00298684,"Unser Grillmais ist gegart und zu 100% aus Österreich, die ideale Beilage für Ihre Grillplatte.",kg,Billa
00-89692,Gartengemüse,,Knoblauch,Spanien,2.46,"pp-veget,pp-vegan",,200g,Netz,0.21,,12.3,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89692-131428477--bWn8zVX.jpg,"Energie: 142.0 kcal, Energie: 593.0 kJ, Fett: 0.12 g, davon gesättigte Fettsäuren: 0.024 g, Kohlenhydrate: 28.41 g, davon Zucker: 5.682 g, Eiweiß: 6.05 g, Salz: 0.048 g",,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/knoblauch-0089692,"Wo mediterran gekocht wird, darf Knoblauch nicht fehlen. Die Knollen enthalten atherische Öle, die nicht nur schmackhaft sind, sondern auch gesundheitsfördernd. Knoblauch wirkt gefäßschützend und antiviral",kg,Billa
00-729496,Gartengemüse,Da komm ich her!,Da komm ich her! Ochsenherzparadeiser,Österreich,4.75,homecountry,,1kg,Kilo,1.0,,4.75,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-729496-1385981272-30NgbwoN.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-ochsenherzparadeiser-00729496,Klasse I,kg,Billa
00-429102,Gartengemüse,CLEVER,Clever Spitzpaprika weiß,Marokko,1.89,"pp-veget,pp-vegan",,500g,Packung,0.51,,3.78,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-429102-808190129-h7EA4_OO.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/clever-spitzpaprika-weiss-00429102,"Der knackige clever Spitzpaprika ist vielseitig einsetzbar, ob als Rohkost zur Jause oder gefüllt und im Ofen überbacken. Knackig frisch, Reich an Vitamin C, Ideal zum Kochen oder Rohverzehr als Snack",kg,Billa
00-414102,Gartengemüse,Da komm ich her!,Da komm ich her! Bierrettich,Österreich,1.89,"pp-veget,homecountry",,1stk,Stück,0.3,,1.89,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-414102-9579902--0YRRtYa.jpg,"Energie: 14.0 kcal, Energie: 57.0 kJ, Fett: 0.15 g, davon gesättigte Fettsäuren: 0.033 g, Kohlenhydrate: 1.89 g, davon Zucker: 0.095 g, Eiweiß: 1.05 g, Salz: 0.045 g","Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-bierrettich-00414102,"Klasse I Herzhaft im Geschmack, ergänzt der knackig frische Bierrettich aus Österreich das Butterbrot oder die gesunde Jause. angenehme Schärfe, enthält viele Vitamine und Mineralstoffe, heimische Qualität von Da komm` ich her!",Stk,Billa
00-750771,Gartengemüse,Da komm ich her!,Da komm ich her! Frühkraut,Österreich,1.89,homecountry,,1kg,Kilo,1.0,,1.89,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-750771-0345991932-q-GzIeyI.jpg,"Energie: 25.0 kcal, Energie: 104.0 kJ, Fett: 0.2 g, davon gesättigte Fettsäuren: 0.039 g, Kohlenhydrate: 4.16 g, davon Zucker: 0.333 g, Eiweiß: 1.37 g, Salz: 0.03 g",,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-fruehkraut-00750771,Klasse I,kg,Billa
00-392509,Gartengemüse,Da komm ich her!,Da komm ich her! Chicoree rot,Österreich,3.32,"pp-vegan,homecountry",,300g,Stück,0.31,,11.07,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-392509-0851014384-8WRHu_dn.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-chicoree-rot-00392509,Güteklasse: I,kg,Billa
00-352561,Gartengemüse,Ja! Natürlich,Ja! Natürlich Spitzpaprika rot,Österreich,3.32,"pp-veget,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",3stk,Packung,0.21,,1.11,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-352561-301747769-eylQ5bXx.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-spitzpaprika-rot-00352561,"Spitzpaprika unterscheidet sich vom Gemüseparika vor allem durch ihr mildes Aroma und ihren süßen Geschmack. Dadurch eignen sich die Ja! Natürlich Bio-Spitzpaprika besonders fur herzhafte Füllungen mit Ziegenkase, Speck und Kräutern.",Stk,Billa
00-407681,Gartengemüse,Ja! Natürlich,Ja! Natürlich Karotten,Österreich,2.37,"pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1kg,Sack,1.01,,2.37,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-407681-0115135446-PayZynZ3.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-karotten-00407681,"Wer Ja! Natürlich Bio-Karotten kauft, kann auf beste österreichische Bio-Qualität aus dem Marchfeld zählen. Die saftig-süßen Karotten werden von ausgesuchten Bio-Bauern gemäß der biologischen Landwirtschaft angebaut.",kg,Billa
00-339602,Gartengemüse,Ja! Natürlich,Ja! Natürlich Bio Spitzpaprika bunt,,3.8,"pp-vegan,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",250g,Packung,0.26,,15.2,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-339602-0162842779-I58PW1-s.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-bio-spitzpaprika-bunt-00339602,,kg,Billa
00-500504,Gartengemüse,Da komm ich her!,Da komm ich her! Kren,Österreich,9.52,"pp-veget,pp-vegan,homecountry",,1kg,Kilo,1.0,,9.52,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-500504-238428109-3CEmcrAT.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-kren-00500504,"Klasse I Der Kren aus Österreich ist eine traditionelle Spezialität der heimischen Küche. Er zeichnet sich durch seinen würzigen Geschmack und seine Schärfe aus. erntefrisch von Da komm' ich her!, reich an Vitamin C",kg,Billa
00-575199,Gartengemüse,Ja! Natürlich,Ja! Natürlich Bio Zuckermais Vorgegart,Österreich,2.99,"pp-veget,kuehlung,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",400g,Beutel,0.41,"Zuckermais* 100%.

*aus biologischer Landwirtschaft",7.48,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-575199-1230854516-KH1eIHuY.jpg,"Energie: 94.0 kcal, Energie: 395.0 kJ, Fett: 1.2 g, davon gesättigte Fettsäuren: 0.2 g, Kohlenhydrate: 16.0 g, davon Zucker: 3.2 g, Eiweiß: 3.3 g, Salz: 0.0 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-bio-zuckermais-vorgegart-00575199,"Der Ja! Natürlich Bio-Zuckermais wird in Oberösterreich und dem Burgenland angebaut und nach der Ernte schonend gekocht. Essfertig vorgegart ist er der ideale Begleiter für jedes Grillfest. Der Bio-Zuckermais kann einfach am Grill oder in der Pfanne angebraten werden, die einzelnen Körner können aber auch herausgelöst und als Topping für Salate und Bowls verwendet werden. Aus Oberösterreich und dem Burgenland, Essfertig vorgegart, Ohne Pestizide* *gemäß EU-Bio-Verordnung",kg,Billa
00-705790,Gartengemüse,CLEVER,Clever Champignons,Polen,1.89,"pp-veget,pp-vegan",,500g,Packung,0.525,,3.78,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-705790-0255432211-hmaOZLXA.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/clever-champignons-00705790,"Klasse I Die clever Champignons sind sehr vielseitig einsetzbar und mit ihrem nussigen Geschmack lassen sie sich auf unterschiedliche Weisen zubereiten: Egal ob gebacken, gebraten oder roh - sie sind immer ein Genuss. Leicht nussiger Geschmack, reich an Eiweiß & kalorienarm, Ideal für cremige Soßen, gebraten oder roh als Zutat im Salat",kg,Billa
00-404427,Gartengemüse,,Kohl 1/2,Österreich,1.23,"kuehlung,homecountry,pp-vegan",,1stk,Stück,0.46,,1.23,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-404427-1715222890-DTVHU2IF.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/kohl-12-00404427,,Stk,Billa
00-407047,Gartengemüse,,Spinat,Italien,2.85,pp-vegan,,500g,Beutel,0.511,,5.7,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-407047-695354986-55ZEIuvI.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/spinat-00407047,,kg,Billa
00-408297,Gartengemüse,,Knollensellerie geschnitten,Österreich,2.75,"kuehlung,pp-vegan,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1kg,Kilo,1.0,,2.75,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-408297-1312408180-i3ERm6Np.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/knollensellerie-geschnitten-00408297,,kg,Billa
00-488019,Gartengemüse,Ja! Natürlich,Ja! Natürlich Gelbe Rüben,Österreich,1.61,"pp-bio,pp-vegan,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",400g,Packung,0.41,,4.03,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-488019-1871785321-C4b7eWCZ.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-gelbe-rueben-00488019,,kg,Billa
00-737606,Gartengemüse,CLEVER,Clever Suppengemüse,,1.89,pp-vegan,,600g,Tasse,0.625,,3.15,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-737606-0134921635-bLZlhYFp.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/clever-suppengemuese-00737606,,kg,Billa
00-737608,Gartengemüse,,Suppengemüse,,1.42,pp-vegan,,400g,Tasse,0.425,,3.55,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-737608-0161756615-n8_NnNBR.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/suppengemuese-00737608,,kg,Billa
00-749472,Gartengemüse,Zeiler,Zeiler Cherrytomaten 'Frieda',Österreich,3.8,"pp-veget,pp-vegan,homecountry",,350g,Tasse,0.26,,10.86,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-749472-0599672380-qOCLmNki.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/zeiler-cherrytomaten-frieda-00749472,,kg,Billa
00-761022,Gartengemüse,Billa immer gut,BILLA Brokkoli,,2.37,pp-vegan,"Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",500g,Stück,0.5,,4.74,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-761022-0879274644-T_4pnENj.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/billa-brokkoli-00761022,,kg,Billa
00-777498,Gartengemüse,Ja! Natürlich,Ja! Natürlich Spitzkraut,Österreich,2.37,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1kg,Kilo,1.0,,2.37,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-777498-1515464956-Ldn4oKRc.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/ja-natuerlich-spitzkraut-00777498,"Das österreichische Ja! Natürlich Bio-Spitzkraut ist dem Weißkohl sehr ähnlich, besitzt jedoch einen wesentlich milderen Geschmack. Die zarten Blätter des Bio-Spitzkrauts schmecken wunderbar im Salat oder in Viertel geschnitten als Ofengemüse. Klassisch als Sauerkraut verarbeitet punktet das Bio-Spitzkraut durch sein milderes Aroma.",kg,Billa
00-779823,Gartengemüse,Da komm ich her!,Da komm ich her! Champignons braun,Österreich,2.66,"pp-vegan,homecountry",,300g,Packung,0.3,,8.87,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-779823-0163534584-AlN9gO4I.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-champignons-braun-00779823,,kg,Billa
00-830021,Gartengemüse,CLEVER,Clever Karotten,,1.61,"pp-veget,pp-vegan",,1kg,Netz,1.015,,1.61,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-830021-0525747167-oVul1war.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/clever-karotten-00830021,,kg,Billa
00-868202,Gartengemüse,Da komm ich her!,Da komm ich her! Karotten,Österreich,0.94,"pp-vegan,homecountry",,500g,Packung,0.51,,1.88,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-868202-0165514233-jWxHuJ4e.jpg,,,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/da-komm-ich-her-karotten-00868202,,kg,Billa
00-870262,Gartengemüse,Billa immer gut,BILLA Frisèe Salat,Spanien,2.66,pp-vegan,"Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.5,,2.66,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-870262-1450561885-usEwmUC2.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/billa-frisee-salat-00870262,,Stk,Billa
00-89815,Gartengemüse,,Spitzpaprika Rot,"Griechenland, Spanien, Marokko, Ungarn, Türkei",2.85,pp-vegan,,500g,Packung,0.5,,5.7,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89815-01094145210-caji6wGi.jpg,"Energie: 37.0 kcal, Energie: 154.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.091 g, Kohlenhydrate: 6.4 g, davon Zucker: 0.064 g, Eiweiß: 1.3 g, Salz: 0.013 g",,,,,,Obst & Gemüse > Gemüse > Gartengemüse,https://shop.billa.at/produkte/spitzpaprika-rot-0089815,Güteklasse: I,kg,Billa
00-89532,Kartoffeln,Da komm ich her!,Da komm ich her! Erdäpfel speckig,Österreich,1.51,"pp-veget,pp-vegan,homecountry",,1kg,Netz,1.01,,1.51,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89532-1406593910-8oOZpy6M.jpg,,"Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,"div. Sorten
",Obst & Gemüse > Gemüse > Kartoffeln,https://shop.billa.at/produkte/da-komm-ich-her-erdaepfel-speckig-0089532,"diverse Sorten - Güteklasse: I Heimisches Gemüse aus österreichischem Anbau: Die speckigen Erdäpfel von Da komm` ich her! lassen sich wunderbar zu Salat und köstlichen Beilagen verarbeiten. aus der Region, reich an Vitaminen und Mineralstoffen",kg,Billa
00-407972,Kartoffeln,Da komm ich her!,Da komm ich her! Jungzwiebel,Österreich,1.51,"pp-veget,pp-vegan,homecountry",,1,Bund,0.225,,1.51,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-407972-241014006-NcPtGyal.jpg,"Energie: 42.0 kcal, Energie: 174.0 kJ, Fett: 0.3 g, davon gesättigte Fettsäuren: 0.071 g, Kohlenhydrate: 8.5 g, davon Zucker: 1.7 g, Eiweiß: 0.9 g, Salz: 0.033 g","Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,,Obst & Gemüse > Gemüse > Kartoffeln,https://shop.billa.at/produkte/da-komm-ich-her-jungzwiebel-00407972,"Beliebt ist der Jungzwiebel als Zutat in vielen Gerichten. Mit seinem knackig frischen Grün und dem würzigen Weiß macht das Gemüse Freude und Gusto beim Kochen. reich an Vitaminen, Ballaststoffen und Mineralien, roh oder gekocht genießen, regionales Produkt von Da komm` ich her!",Bund,Billa
